-3.741046107172802532e-02,2.113518270346506633e-02,7.671777990949721349e-02
-4.372273089175108401e-02,2.108901314007863292e-02,3.814930866017470640e-02
-5.383085178282390887e-02,2.110731598536525269e-02,1.076176233629454887e-02
-2.117766546924899559e-02,2.128518046817814285e-02,3.197611505735136195e-01
-2.050377246993522612e-02,2.122449121504588199e-02,3.340226340321790222e-01
-8.956205351066943987e-02,2.101288409086865538e-02,2.023836662107041131e-05
-5.280113290583984820e-02,2.099576905644100211e-02,1.190842742953935468e-02
-4.501208809641454867e-02,2.117022994833920105e-02,3.348682563494616293e-02
-3.335820674184209605e-02,2.119403426501163812e-02,1.155005745631081382e-01
-2.931465028768684075e-02,2.124722950047797099e-02,1.676812401839197220e-01
-1.505368027147645400e-02,2.118851994411150713e-02,4.774164582305598925e-01
-1.838188043320576268e-02,2.113078101606498740e-02,3.843495197921478201e-01
-6.867528647321133328e-02,2.103663378891672611e-02,1.096354676073295342e-03
-5.109452773369550782e-02,2.100073442037240362e-02,1.497481115862997827e-02
-2.965765738988052069e-02,2.113138379201267431e-02,1.604711730693799687e-01
-5.805979965201860798e-02,2.101949998604520781e-02,5.741549935435141111e-03
-4.939700980589022822e-02,2.104867684585910725e-02,1.893547617044930020e-02
-5.759663540791216257e-02,2.110488618888419973e-02,6.351391706186844746e-03
-5.073176336368367956e-02,2.112480949664531649e-02,1.632688233741195344e-02
-2.319327575228625690e-02,2.111448382949406358e-02,2.720065720341320326e-01
-5.481733038999180019e-02,2.115639353280015719e-02,9.568284027248045651e-03
-6.247214102295801236e-02,2.109161979322302094e-02,3.057059995842137910e-03
-1.669397606102096532e-02,2.117298751190277439e-02,4.304298319489108238e-01
-3.648418545628827336e-02,2.117675124732096986e-02,8.491719536564275306e-02
-4.812336147992651164e-02,2.110511897731647685e-02,2.259732038735571061e-02
-2.635350066789493226e-02,2.098096115502208828e-02,2.090915458273909788e-01
-8.435584998558733061e-02,2.104390234145623803e-02,6.108883025022894086e-05
-6.853099772261159184e-02,2.111823886936449457e-02,1.174054652863104186e-03
-3.794557838512233050e-02,2.111949900267248714e-02,7.238194635900244145e-02
1.360396262711423840e-03,2.120507171206582539e-02,9.488473758242684797e-01
-7.431250476533454719e-02,2.107345937928251089e-02,4.213213572069809541e-04
-1.118702149472205337e-02,2.119522809136129352e-02,5.976322586317647234e-01
-2.644975465834858638e-02,2.118063550127299854e-02,2.117489942750093723e-01
-4.556218303589686103e-02,2.109964483932290011e-02,3.082058079224040195e-02
-3.217657280196006830e-02,2.112103699941909191e-02,1.276493689671080733e-01
-9.261239674218473255e-04,2.125430128528454574e-02,9.652443879274985594e-01
-5.507917748773914074e-02,2.108704934935399025e-02,9.001669411237582519e-03
-6.081134400313697314e-02,2.110668725122476913e-02,3.962382198929537309e-03
-3.459886478118957137e-02,2.131226037624214115e-02,1.044984990623877008e-01
-6.157060273265323874e-02,2.105466105183338363e-02,3.452077529033631582e-03
-4.051976274971506864e-02,2.117544455462255434e-02,5.568075412002188029e-02
-5.343567206622139992e-02,2.118971434322310110e-02,1.167646780854270268e-02
-3.554932909827392129e-02,2.106674439084856368e-02,9.151456474007683972e-02
-4.383224620425361928e-02,2.111690312829229629e-02,3.792218636383918456e-02
-4.515262320468477197e-02,2.115340938111798935e-02,3.279928038185935674e-02
-6.017703264575004901e-02,2.105960496240666044e-02,4.270430144582794060e-03
-4.034221996787708264e-02,2.109426072938058380e-02,5.581545613247751447e-02
-4.405603024531524331e-02,2.120161736172141917e-02,3.771340219495370599e-02
-4.150972149387026355e-02,2.117862907009650936e-02,4.999795087830980617e-02
-4.605465555462619209e-02,2.115405999576289858e-02,2.947257270273057755e-02
-1.747406496978117993e-02,2.121486364540933756e-02,4.101266014984087382e-01
-3.593501088389391279e-02,2.112439726300861451e-02,8.892155621435351986e-02
-5.061200075732065484e-02,2.117586477808744080e-02,1.684472511728658459e-02
-4.852536855463219362e-02,2.108809411602319273e-02,2.138717136592265325e-02
-7.143867661699516980e-02,2.100396478569920011e-02,6.709082137986802650e-04
-8.899254076411171333e-03,2.111247508271595769e-02,6.733780525440589138e-01
-6.397059155581182564e-03,2.114648925032941093e-02,7.622620610045013345e-01
-1.954863372059647761e-02,2.120638715926709966e-02,3.566184903047291410e-01
-6.979792583722192745e-02,2.107130293409382321e-02,9.247813012389346837e-04
-5.863425329227005961e-02,2.111786491809523186e-02,5.494362235537064709e-03
-2.934017972285702866e-02,2.119193038164515763e-02,1.662060995828252841e-01
-2.891809742110402690e-02,2.112618307483893690e-02,1.710532461038252183e-01
-4.622596800438047437e-02,2.112542225495861806e-02,2.865738421828934249e-02
-4.571457025794792989e-02,2.105515738548459359e-02,2.991744782530323526e-02
-4.063565878136690679e-02,2.123160120792170341e-02,5.562994151680793198e-02
-3.909420561615050554e-02,2.115631147855293395e-02,6.462051992905760989e-02
-5.660512534052657141e-02,2.100882757174957899e-02,7.052615603366981303e-03
-4.576833721926563264e-02,2.116860367367139062e-02,3.061156404392065961e-02
-3.802030112582045068e-02,2.120638175642493989e-02,7.299359666014884618e-02
-3.414436349814668759e-02,2.118765511295016626e-02,1.070660869917440666e-01
-5.508022057869028931e-02,2.117559353020925100e-02,9.292044685528138767e-03
-4.350174856088068892e-02,2.119475549242784071e-02,4.012332626219011072e-02
-4.270510953020211636e-02,2.108363406423586703e-02,4.281503291177441578e-02
-6.396724770611016131e-02,2.113209307256084385e-02,2.469784157966122429e-03
-5.724826237397847607e-03,2.114271859774408124e-02,7.865674864424697654e-01
-3.098213949535885345e-02,2.110993735331988252e-02,1.421975173019618122e-01
-5.357402125419931382e-02,2.111009863988707463e-02,1.115394404354256956e-02
-5.836178146102661418e-02,2.113497288403549598e-02,5.755691297613701324e-03
-2.440451811982160407e-02,2.112234965750148241e-02,2.479314033494468550e-01
-4.887005538988048459e-02,2.115609828139759091e-02,2.088954540687009212e-02
-7.313263706538083997e-02,2.112760177014147076e-02,5.372266844624495235e-04
-8.966888242257836650e-02,2.098836275152106759e-02,1.934546371329708207e-05
-5.287909016714984617e-02,2.104033885556253619e-02,1.196332569862257854e-02
-5.897796916413354518e-02,2.108146695688090447e-02,5.148037101498025535e-03
-2.545795101209055375e-02,2.120195636984341034e-02,2.298536480593476039e-01
-5.412406681838470568e-02,2.102149064825109201e-02,1.003265833997719902e-02
-6.313688465183950847e-03,2.115482844899094217e-02,7.653586531797484938e-01
-5.949409460309484921e-02,2.107925562229530717e-02,4.766565973978451227e-03
-9.148123553719128553e-02,2.103911633539288020e-02,1.372906423799540448e-05
-4.343193950142793663e-02,2.124894607586429868e-02,4.095776077088827960e-02
-3.317703844158139542e-02,2.112505424096791998e-02,1.162972855104045800e-01
-3.793071469394837525e-02,2.114841191138230880e-02,7.288517044647288556e-02
-5.662058388355812460e-02,2.113037671077242635e-02,7.371407526652342355e-03
-9.985249862826228728e-02,2.097190456516016474e-02,1.923967125174921398e-06
-4.538279087936870904e-02,2.113382791224405546e-02,3.176141745974432606e-02
-6.026326885603153216e-02,2.120298732867998207e-02,4.480245891328346955e-03
-3.857960570803177502e-02,2.120811709536758738e-02,6.889675118769078566e-02
-2.170035415581653832e-02,2.118745900722953518e-02,3.057372829522088109e-01
-3.348910757546597755e-02,2.119446461202126666e-02,1.140868406178990185e-01
-7.272644144629585028e-02,2.099495975616720925e-02,5.322158540373824256e-04
-4.038780242683855798e-02,2.113149797697231810e-02,5.597108186170902944e-02
-2.545369611130495272e-02,2.112016858824499951e-02,2.281321524633459497e-01
-3.840373178276079713e-02,2.119902289929906369e-02,7.005107466882698475e-02
-5.178407269400762264e-02,2.109113584742639338e-02,1.407855002087851984e-02
-1.676096845751309100e-02,2.117338541987547756e-02,4.285907360509888520e-01
-7.740530856470616457e-03,2.115774431571507130e-02,7.144780624040798500e-01
-2.403107105984872774e-02,2.112054953124280557e-02,2.552018336199137760e-01
-1.124269902628537848e-02,2.111135157298181173e-02,5.943500822562550745e-01
-3.175722244576850012e-02,2.110410408308787192e-02,1.323783477382737550e-01
-4.076712964940161499e-02,2.109728583225782203e-02,5.331755238064673358e-02
-7.230632917156251671e-02,2.110059900296269372e-02,6.108670016590853763e-04
-5.643196745856059876e-02,2.111451329102403615e-02,7.525192221095584541e-03
-6.228320122897677835e-02,2.107074422369291725e-02,3.117491160171562657e-03
-3.083244031442226168e-02,2.116739653405802501e-02,1.452266903892281413e-01
-6.467844111436588106e-02,2.106726626397452395e-02,2.139929952849565793e-03
-1.176696600267404871e-03,2.120067416464082449e-02,9.557379059928801102e-01
-3.184701476542346060e-02,2.109430633312950332e-02,1.311086098890013318e-01
-1.159390680878806534e-02,2.117901918643564502e-02,5.840873600078859695e-01
-2.930355564997116219e-02,2.114823140346513627e-02,1.658608984346965354e-01
-4.223155361718432949e-02,2.115314676022390927e-02,4.588314428946834583e-02
-8.589775571374223817e-02,2.096102114718181517e-02,4.167789867780438115e-05
-8.482527543474267795e-02,2.099700020842645148e-02,5.347948778740524260e-05
-6.618473207881499232e-02,2.111636224807945938e-02,1.722724835164227836e-03
-6.839807462470073873e-02,2.112579311204187613e-02,1.205155544713755727e-03
-3.495190471238850821e-02,2.111349451791209517e-02,9.783737695135528989e-02
-5.271420744939332020e-02,2.111838742482409492e-02,1.255571301112357735e-02
-3.829532109205394802e-02,2.113378884540144040e-02,6.997964800836427302e-02
-1.130418317675770980e-02,2.119710230836830203e-02,5.938334860355001243e-01
-7.842999224165599081e-03,2.115573629785982498e-02,7.108409986792449953e-01
-5.399517716469812156e-02,2.105320304692841551e-02,1.032646606918037092e-02
-3.719121572724002484e-02,2.112877551623033520e-02,7.837113397054000508e-02
-4.774301296744572209e-02,2.114498387141588304e-02,2.395262046230731828e-02
-4.798956115910837233e-02,2.113537860314975564e-02,2.317243479460079705e-02
-4.696247329011245253e-02,2.112790161260078362e-02,2.623128928214887856e-02
-3.787987108745868858e-02,2.106926028907769519e-02,7.219700867416599388e-02
-6.741055954281469087e-02,2.109760892459486975e-02,1.397459169598776847e-03
-5.097751580759373596e-02,2.107497075631135225e-02,1.556900356065576974e-02
-5.993985056514342102e-02,2.108452895447485848e-02,4.471412130554302741e-03
-5.933472325606087283e-02,2.111786904317273367e-02,4.958881755596979135e-03
-2.296877728219234166e-02,2.112917811392398676e-02,2.770083505804453727e-01
-4.042000630978653114e-02,2.114293653364856737e-02,5.590828359059017011e-02
-3.734225122184452877e-02,2.112374739245649266e-02,7.709679461779775367e-02
-5.582165975124350060e-02,2.112279653310946206e-02,8.224275304694803751e-03
-2.878967076873157477e-02,2.111188663497046841e-02,1.726710872919595685e-01
-2.289220457969104103e-02,2.121447269400219757e-02,2.805501460157502347e-01
-3.354781143867529430e-02,2.120335569303557002e-02,1.136054050479793631e-01
-3.888581589217055684e-02,2.115084652463419465e-02,6.598886935004574794e-02
-5.816137043160182762e-02,2.110824742097371781e-02,5.862292099660834123e-03
-1.594836598756284307e-02,2.111207991430215369e-02,4.500004664431359602e-01
-4.205810288635991601e-02,2.117999918622261515e-02,4.706151234663181332e-02
-4.542834930547945405e-02,2.111998717900481770e-02,3.147897698333172040e-02
-7.767220784659180366e-02,2.101383409490929430e-02,2.188147482718262918e-04
-4.256870864698144435e-02,2.111157685913726823e-02,4.376150594026333163e-02
-4.571284193045095645e-02,2.113752047786309970e-02,3.056889870714504451e-02
-4.375928087251063081e-02,2.115594286619811373e-02,3.860096568253809646e-02
-3.356874140938902185e-02,2.115867458362582360e-02,1.126205311264814046e-01
-4.580478458700778382e-02,2.125653052082732489e-02,3.117302249269703757e-02
-2.815956000944806747e-02,2.115397598137599977e-02,1.831327411810365069e-01
-3.899281510796079320e-02,2.111283163937287613e-02,6.476488681743035325e-02
-5.167146199695738656e-02,2.118718265510856347e-02,1.473581171765327852e-02
-2.445500492524722499e-02,2.113135124972089982e-02,2.471557640980496240e-01
-6.446209682913846273e-02,2.106441575307382158e-02,2.211621735519873292e-03
-3.824693679087537435e-02,2.118531129213012051e-02,7.101967133166001145e-02
-5.422918957665360390e-02,2.106141874771230715e-02,1.002946418640554387e-02
-8.810451113908113197e-02,2.102851772236966066e-02,2.792456290006715695e-05
-6.104944259143568058e-02,2.111770614504739421e-02,3.841249420538105780e-03
-6.799878123222587167e-02,2.092192875759369894e-02,1.153562793547844526e-03
3.059346405174769501e-05,2.112610583257134439e-02,9.988445554381807368e-01
-2.132229432865525784e-02,2.109736666502753932e-02,3.121785131810028702e-01
-3.901035128506093880e-02,2.118972927426760605e-02,6.562114589320564018e-02
-9.787362751751875478e-02,2.104450753795203063e-02,3.306626831475472895e-06
-6.326505028880874404e-02,2.109574694857097379e-02,2.709134486149556136e-03
-4.935865825931578382e-02,2.124125074430562379e-02,2.014065964175332235e-02
-4.835708442068957502e-02,2.106468734529567260e-02,2.169607825579886531e-02
-6.166285703086875347e-02,2.109239005335175957e-02,3.461595111929617521e-03
-3.541735775852682122e-02,2.122325897408819731e-02,9.515717982626596683e-02
-7.931836343758497110e-02,2.100746899020122099e-02,1.595448362054857302e-04
-2.121057106256304600e-02,2.116812673410039744e-02,3.163411270062176373e-01
-5.392680416269673288e-02,2.109825919360294733e-02,1.058881140104823114e-02
-6.463321929596183013e-02,2.115189934513043990e-02,2.245584368923982631e-03
-3.279030025715454905e-02,2.104669002574206457e-02,1.192382355721248316e-01
-3.788464378006826949e-02,2.110395595053490142e-02,7.263073070139187959e-02
-4.426865902638051076e-02,2.121290959684381250e-02,3.689957035693922083e-02
-6.915384970428656297e-02,2.115836360088594464e-02,1.081600253834947688e-03
-4.603026902554098465e-02,2.119150799291395076e-02,2.984742880393970177e-02
-3.731947455633856381e-02,2.117630809923556554e-02,7.801490159423639381e-02
-3.977572894683522459e-02,2.111589715424304348e-02,5.960740292141367136e-02
-5.315477023600127804e-02,2.104493684073854148e-02,1.154434705071618467e-02
-3.924628899455922387e-02,2.119434073107324262e-02,6.406397727261646524e-02
-6.105137617043532999e-02,2.105924436195025923e-02,3.743193610664843907e-03
-3.224649529942448523e-02,2.120362316789963647e-02,1.283097362714771816e-01
-2.380653559960797458e-02,2.125970400913853101e-02,2.628006222484978727e-01
-5.454548033017397879e-02,2.109226571694649069e-02,9.708516230993616963e-03
-1.320108161481153494e-02,2.127837994591825002e-02,5.349952551469651096e-01
-4.655301635794990150e-02,2.114282793312252315e-02,2.767697308280198457e-02
-7.452706568102604456e-02,2.106681146571067267e-02,4.037004443215571410e-04
-3.688743286872703253e-02,2.117888201502280549e-02,8.155951365072711123e-02
-8.268140480071750620e-02,2.094853221422411996e-02,7.917523680035869996e-05
-6.518152124620492371e-02,2.106734897448655358e-02,1.975045484736246727e-03
-3.925284048443112433e-02,2.110775323218217273e-02,6.293635360006219481e-02
-6.154183356867110044e-02,2.102668383904800903e-02,3.424200586680095203e-03
-8.955699267736833002e-02,2.103741530703276061e-02,2.071568416191687522e-05
-4.953522570869695746e-02,2.108292238534369839e-02,1.879648967049599509e-02
-1.724116917272415506e-02,2.108159705008320547e-02,4.134540849180833311e-01
-1.916728294051268239e-02,2.117506272010599364e-02,3.653690432795942966e-01
-6.016538773840464371e-02,2.111569637542916669e-02,4.381271276461286973e-03
-2.830338782134648665e-02,2.112599300018557641e-02,1.803291191880652677e-01
-6.636624056014808759e-02,2.105567722168968231e-02,1.621893516481833766e-03
-4.872215039821666677e-02,2.104642669195225246e-02,2.061378340122614616e-02
-3.010595688476888285e-02,2.118592241160598480e-02,1.553063153135030572e-01
-6.641344896121531560e-02,2.105890908792232633e-02,1.612155750242375268e-03
-3.622331508555153012e-02,2.116226562111089490e-02,8.695314466189858760e-02
-6.396541678242298468e-02,2.106080367565101030e-02,2.388041219087786143e-03
-6.434393382008546380e-02,2.119025743548269905e-02,2.393527073472149266e-03
-6.335762544662580653e-02,2.115526051412695493e-02,2.745460737603829925e-03
-1.169100734520346456e-02,2.122392149762461488e-02,5.817426365905113972e-01
-3.120381355833308848e-02,2.112406153027553829e-02,1.396302815325606295e-01
-4.198336802384694533e-02,2.121465150056977070e-02,4.781827402399672217e-02
-2.596485261510711462e-02,2.115026392103800529e-02,2.195831580885353462e-01
-1.698346344851932310e-02,2.119891147446974211e-02,4.230460276775510620e-01
-4.337737463262136134e-02,2.121578423352949577e-02,4.089625267732217156e-02
-2.992904847819498337e-02,2.115846260792361364e-02,1.572095573616816289e-01
-1.336359319228851324e-03,2.116884209107812095e-02,9.496641019222020752e-01
-5.608047387253626420e-02,2.110765168085679960e-02,7.886777370119946173e-03
-9.148014867093182123e-02,2.096894577756409223e-02,1.284970600386316622e-05
-5.788145215744086580e-02,2.114601755769966035e-02,6.195950511461288668e-03
-4.668074181006907214e-02,2.112731549579513826e-02,2.714008557109072461e-02
-8.086403062930026461e-03,2.129581142841851724e-02,7.041547523091733485e-01
-3.690732347890778725e-02,2.115596604068379835e-02,8.106584170721015115e-02
-4.786197035833582303e-02,2.105796672306497683e-02,2.303415960580173019e-02
-4.730255981570763435e-02,2.117229502370256838e-02,2.547172354249667425e-02
-4.290114592503919966e-02,2.118041298378297091e-02,4.281498576406242429e-02
-5.315399034383734567e-02,2.112095807371221212e-02,1.184775517931086972e-02
-3.642006149000343723e-02,2.114651962908278837e-02,8.502023312679432565e-02
-3.896921596025768042e-02,2.104792531055276611e-02,6.410460498799015749e-02
-2.545730214200615793e-02,2.115516419981081087e-02,2.288366055480384187e-01
-4.397419540731349608e-02,2.111525033345604263e-02,3.728953517686322411e-02
-1.486442590747228364e-02,2.114525117791860032e-02,4.820759578586961691e-01
-4.607506566375777629e-02,2.113639561447586135e-02,2.926544719409365086e-02
-6.932797835618158266e-02,2.112299681510169946e-02,1.030337615575799845e-03
-7.936579264318888161e-02,2.099077664785056058e-02,1.562096549671884303e-04
-2.156151054369750270e-02,2.112881810683278974e-02,3.075014476874803337e-01
-2.212002119793540431e-02,2.119299006121904555e-02,2.966046115659286553e-01
-3.469806106887549785e-02,2.114957701640908516e-02,1.008798364581232343e-01
-5.122879725119915129e-02,2.107542253293904350e-02,1.506817159189706781e-02
-1.052592760777802394e-01,2.096081977907716595e-02,5.121196989426867093e-07
-3.343047758007448855e-02,2.105353286503913735e-02,1.123135432666714645e-01
-1.420477523335639432e-02,2.114913972832655614e-02,5.018078780778412185e-01
-5.408882487351217988e-02,2.105657369873788556e-02,1.020695412911031344e-02
-3.959979833343965638e-02,2.117725924009021543e-02,6.149481170656340839e-02
-4.698928253524190662e-02,2.115520563142198052e-02,2.633953109545389415e-02
-5.348367482342294976e-02,2.111664621044142057e-02,1.131641580698318321e-02
-8.370835168927441561e-03,2.116259458004689925e-02,6.924380441829049992e-01
-2.902845191919774942e-02,2.108471518110493353e-02,1.685885231815267282e-01
-2.953988847970372839e-02,2.116635836556992126e-02,1.628332921328172755e-01
-5.362526967899707703e-02,2.099761786631098096e-02,1.065318091900388855e-02
-5.277677141930740834e-02,2.115641204837457115e-02,1.260994259207602088e-02
-2.934079802864695413e-02,2.110073227105079691e-02,1.643737944882700530e-01
-4.329206217998386730e-02,2.114608719911051718e-02,4.063013278913219645e-02
-5.363894649593127506e-02,2.114891970937696902e-02,1.120467299549823478e-02
-5.461964174733786870e-02,2.109568049359567335e-02,9.621634496289535946e-03
-6.108312223293874826e-02,2.105318926707160782e-02,3.715331851405024276e-03
-5.000055922455801799e-02,2.109701470385191846e-02,1.778663863462410719e-02
-6.521426061332041835e-02,2.102513107647746571e-02,1.923939428241792666e-03
-3.692008794884100997e-02,2.114531651959056235e-02,8.080794992135865995e-02
-4.457197718256609986e-02,2.115947710388581954e-02,3.516283504851712427e-02
-7.667374637031224016e-02,2.108604777854580434e-02,2.766559657970183686e-04
-3.555855807037278105e-02,2.122578214700179128e-02,9.388457639580313763e-02
-2.949634574292755648e-02,2.121116085507378582e-02,1.643452478770627279e-01
-4.274585894583394358e-02,2.112477946600746850e-02,4.302226864320964766e-02
-5.242785728441021198e-02,2.111958525504988374e-02,1.304903056765741899e-02
-7.166690825936329612e-02,2.104569780343164970e-02,6.609147932722772610e-04
-7.522244378987504032e-02,2.102998487738150235e-02,3.476747172748149203e-04
-7.557014807062542583e-02,2.105364496287395401e-02,3.314281763771812373e-04
-6.481202861120556602e-02,2.104123816064499067e-02,2.068350022042201881e-03
-5.435521820995713183e-02,2.113562597293811365e-02,1.011904639074759533e-02
-8.096676443526044931e-02,2.108365472261279280e-02,1.229029217233010740e-04
-4.948208016498290007e-02,2.113777941451893197e-02,1.923572891793996764e-02
-4.254326428348377542e-02,2.114141536432086188e-02,4.418635840834671258e-02
-8.059122617296383961e-02,2.098502227492724317e-02,1.228257364052642864e-04
-4.863183045825771739e-02,2.108512898785583692e-02,2.108540902990102897e-02
-3.690744133096648255e-02,2.116086039861694856e-02,8.113518912630106328e-02
-5.757790801380286566e-02,2.110040452712012501e-02,6.357324383338480885e-03
-3.605116432171280583e-02,2.112032879078878239e-02,8.783293843483017116e-02
-5.275222059634513544e-02,2.121114001264523888e-02,1.288234291930261816e-02
-5.693470748437238355e-02,2.117499133171176981e-02,7.171554865836598722e-03
-8.510318913443992717e-02,2.109295928964991657e-02,5.467843811076626687e-05
-6.118944881414350306e-02,2.113926982165647422e-02,3.796580742603085715e-03
-5.510140662869646155e-02,2.106972965287656763e-02,8.917708462256038887e-03
-3.257867949084481546e-02,2.118555850100866875e-02,1.241029771106824942e-01
-1.564171449296090574e-02,2.118699263945778011e-02,4.603505811430722572e-01
-3.069101178076217781e-02,2.119915789783661034e-02,1.476878923438739166e-01
-5.328450651841710323e-02,2.116980649518065624e-02,1.183571856935668014e-02
-2.235653896421679193e-02,2.118210621783697678e-02,2.912220483661072112e-01
-2.582406616808737357e-02,2.107060650962073664e-02,2.203504738127876061e-01
-3.209599271666068593e-02,2.116825846725315166e-02,1.294606771815181578e-01
-5.258428879013678919e-02,2.115383705667950309e-02,1.292592027122047016e-02
-6.166759267495718760e-02,2.101803280943514290e-02,3.345891037922266598e-03
-7.423219890284595002e-02,2.123928994696780773e-02,4.739881247895727750e-04
-1.495522040036772679e-02,2.120617335214700430e-02,4.806673854998467776e-01
-3.081860544123117204e-02,2.118115911911942761e-02,1.456690141711626252e-01
-2.362667890491943964e-02,2.115899116880641528e-02,2.641542855211094221e-01
-6.247754148592515877e-02,2.114159412873182695e-02,3.124710898908826875e-03
-8.898979443077877083e-02,2.098574694231309171e-02,2.230350054178058676e-05
-2.735786886533591450e-02,2.124983382506822130e-02,1.979412517770829938e-01
-6.410778387887353102e-02,2.112811989460483542e-02,2.411426100603081355e-03
-2.354052968381631361e-02,2.111829847481893827e-02,2.649797647822721425e-01
-6.791768792454858095e-02,2.114668105720100139e-02,1.319327089489777047e-03
-8.250226701302713905e-02,2.115863520250763768e-02,9.650130210672931176e-05
-1.382261136621320413e-02,2.115045105644724685e-02,5.134098689392538883e-01
-6.235915393907533882e-02,2.107542428846997593e-02,3.087829577493503806e-03
-3.830162517229774438e-02,2.116419733656560095e-02,7.033662449467749378e-02
-3.100932430661884273e-02,2.111965425220592094e-02,1.420312879100888714e-01
-5.735371602520395601e-02,2.109836393831189885e-02,6.559920045044402570e-03
-2.093435555785303978e-02,2.106920718320651545e-02,3.204178452859927084e-01
-5.636327056119611045e-02,2.107310402457440376e-02,7.480631937130640188e-03
-1.427790291841794269e-02,2.114871246067720825e-02,4.996000036634362651e-01
-3.656000623220424101e-02,2.120380450127216237e-02,8.466828441882369438e-02
3.249091083336610140e-03,2.111034141437080972e-02,8.776807576050502657e-01
-1.354904067475112134e-02,2.128669449514954820e-02,5.244487557638148889e-01
-6.946474201332895893e-02,2.114041664186927516e-02,1.016665338751112160e-03
-1.551141720172410747e-02,2.124882271659123828e-02,4.653966105330368253e-01
-7.130669182813516305e-02,2.107718334159647960e-02,7.166667478946980212e-04
-5.484641052284687512e-02,2.121496021503845725e-02,9.730263007651635682e-03
-7.625336756178915931e-02,2.100317976860580083e-02,2.828036514317763968e-04
1.740556148206487755e-02,2.123586262464674870e-02,4.124267599754858349e-01
-6.822664286991220184e-02,2.102489256070076001e-02,1.174336261518325224e-03
-6.068220295159922756e-02,2.112463828825147244e-02,4.071356234460597572e-03
-2.865418695288703479e-02,2.116076818598349590e-02,1.756985857916186777e-01
-6.280488944301701459e-02,2.107842381791545996e-02,2.886420860474539496e-03
-5.978904937426882810e-02,2.111551272981725819e-02,4.632697418905187305e-03
-5.815533019231326761e-02,2.118597726586949129e-02,6.051244169696677611e-03
-6.864354932103464146e-02,2.106999433620566561e-02,1.122471823890723325e-03
-3.654447062226193199e-02,2.124916673133577655e-02,8.546748756242915357e-02
-4.588163094733391234e-02,2.116034668721527776e-02,3.013712171747280968e-02
-5.979881792631164261e-02,2.119890166539241741e-02,4.789732430642668765e-03
-4.113017168055101147e-02,2.114769497381146363e-02,5.178690276278510168e-02
-7.315470735167989291e-02,2.104858274210106087e-02,5.098696569522703954e-04
-6.660217387714531534e-02,2.112861925782491893e-02,1.620310497691736370e-03
-3.058518435838607566e-02,2.117871917576523780e-02,1.486976217696394931e-01
-6.062784658572232394e-02,2.111624646915510189e-02,4.089853545585366880e-03
-4.578421298052806621e-02,2.118670756147160092e-02,3.069629489674853204e-02
-4.062656310294770340e-02,2.115780522291123983e-02,5.483654756253850127e-02
-6.526293997112486700e-02,2.105291881267173232e-02,1.935550423237080656e-03
-7.401581830490450153e-02,2.105750104440764700e-02,4.398560603988083215e-04
-4.683766270248435754e-02,2.109929143278923419e-02,2.642766226016647277e-02
-4.693008699729280669e-02,2.115129334468413697e-02,2.650162981927311687e-02
8.402981489201407153e-04,2.113032825104781479e-02,9.682785692124645793e-01
-9.836506672387922146e-02,2.102621343009788632e-02,2.893884239079485619e-06
-5.591632232762378668e-02,2.111968701334724155e-02,8.106720803758083946e-03
